id,dataset,method,metric,value
2877_100_tips_250,Cherry,window-site+fastrfs,KF,2.851547372581185
1820_100_tips_250,Cherry,window-site+fastrfs,KF,7.132157621621161
1897_90_tips_250,Cherry,window-site+fastrfs,KF,5.344987988955447
4242_80_tips_250,Cherry,window-site+fastrfs,KF,0.5151922735212616
4193_90_tips_250,Cherry,window-site+fastrfs,KF,2.1309497434567404
4171_80_tips_250,Cherry,window-site+fastrfs,KF,10.930073706537051
1974_90_tips_250,Cherry,window-site+fastrfs,KF,2.661107602674308
2980_80_tips_250,Cherry,window-site+fastrfs,KF,6.507026480338914
4282_80_tips_250,Cherry,window-site+fastrfs,KF,0.3124718586940652
3864_80_tips_250,Cherry,window-site+fastrfs,KF,0.5255853841106239
4142_90_tips_250,Cherry,window-site+fastrfs,KF,1.342451947326818
1395_90_tips_250,Cherry,window-site+fastrfs,KF,10.64871942528418
2150_90_tips_250,Cherry,window-site+fastrfs,KF,18.10543475344784
291_90_tips_250,Cherry,window-site+fastrfs,KF,3.8404619268631865
5192_90_tips_250,Cherry,window-site+fastrfs,KF,3.334846401599686
1308_80_tips_250,Cherry,window-site+fastrfs,KF,4.990635613073235
5474_80_tips_250,Cherry,window-site+fastrfs,KF,0.6155241736116303
2327_80_tips_250,Cherry,window-site+fastrfs,KF,1.8173013306234056
1095_100_tips_250,Cherry,window-site+fastrfs,KF,2.7443439758478454
4659_80_tips_250,Cherry,window-site+fastrfs,KF,15.00157293609196
4974_80_tips_250,Cherry,window-site+fastrfs,KF,3.463596557810724
3027_90_tips_250,Cherry,window-site+fastrfs,KF,3.879417185625973
1617_100_tips_250,Cherry,window-site+fastrfs,KF,0.8940945155266814
738_80_tips_250,Cherry,window-site+fastrfs,KF,9.386157113312196
5126_80_tips_250,Cherry,window-site+fastrfs,KF,6.778404534913113
5967_80_tips_250,Cherry,window-site+fastrfs,KF,1.2814969586050395
1684_100_tips_250,Cherry,window-site+fastrfs,KF,3.4175937669455223
4288_90_tips_250,Cherry,window-site+fastrfs,KF,1.1347197783688403
4907_100_tips_250,Cherry,window-site+fastrfs,KF,3.853651361985655
3524_100_tips_250,Cherry,window-site+fastrfs,KF,14.32880840829664
5024_100_tips_250,Cherry,window-site+fastrfs,KF,11.29670575576436
5513_90_tips_250,Cherry,window-site+fastrfs,KF,5.255139336294628
5993_90_tips_250,Cherry,window-site+fastrfs,KF,0.2934206379960086
4976_90_tips_250,Cherry,window-site+fastrfs,KF,6.597955001191552
2015_90_tips_250,Cherry,window-site+fastrfs,KF,8.169237200396061
3604_80_tips_250,Cherry,window-site+fastrfs,KF,2.964047997761781
451_80_tips_250,Cherry,window-site+fastrfs,KF,0.7685752622601614
5048_90_tips_250,Cherry,window-site+fastrfs,KF,13.322541947124094
1748_100_tips_250,Cherry,window-site+fastrfs,KF,26.85389944319505
270_90_tips_250,Cherry,window-site+fastrfs,KF,3.855508039584562
4960_80_tips_250,Cherry,window-site+fastrfs,KF,2.2081857518937484
1271_90_tips_250,Cherry,window-site+fastrfs,KF,15.066487391289176
4797_90_tips_250,Cherry,window-site+fastrfs,KF,1.6028674212707708
2966_80_tips_250,Cherry,window-site+fastrfs,KF,1.5471882379294128
1749_100_tips_250,Cherry,window-site+fastrfs,KF,1.560953617940848
1527_100_tips_250,Cherry,window-site+fastrfs,KF,10.633623985211369
513_80_tips_250,Cherry,window-site+fastrfs,KF,0.3233109966640899
4429_100_tips_250,Cherry,window-site+fastrfs,KF,9.207881881544738
3769_100_tips_250,Cherry,window-site+fastrfs,KF,1.1122778464616525
472_100_tips_250,Cherry,window-site+fastrfs,KF,33.57907826996357
857_90_tips_250,Cherry,window-site+fastrfs,KF,4.727267223528418
782_100_tips_250,Cherry,window-site+fastrfs,KF,16.149984356087238
759_90_tips_250,Cherry,window-site+fastrfs,KF,2.503219779668945
4911_100_tips_250,Cherry,window-site+fastrfs,KF,1.5435137692005918
2168_80_tips_250,Cherry,window-site+fastrfs,KF,3.994626768245796
1960_90_tips_250,Cherry,window-site+fastrfs,KF,2.194656474264076
2239_80_tips_250,Cherry,window-site+fastrfs,KF,9.658185246991904
2871_90_tips_250,Cherry,window-site+fastrfs,KF,4.76883794314776
3078_90_tips_250,Cherry,window-site+fastrfs,KF,4.792122418378665
2902_100_tips_250,Cherry,window-site+fastrfs,KF,0.5845886675714194
1207_90_tips_250,Cherry,window-site+fastrfs,KF,11.801921789972484
4716_80_tips_250,Cherry,window-site+fastrfs,KF,5.318270118811855
2392_90_tips_250,Cherry,window-site+fastrfs,KF,0.3159846906572231
3961_90_tips_250,Cherry,window-site+fastrfs,KF,3.943994241118304
3691_80_tips_250,Cherry,window-site+fastrfs,KF,11.105741588706598
4429_90_tips_250,Cherry,window-site+fastrfs,KF,2.58836538213539
3855_80_tips_250,Cherry,window-site+fastrfs,KF,1.5473388951599507
4355_90_tips_250,Cherry,window-site+fastrfs,KF,0.2469020936895454
394_100_tips_250,Cherry,window-site+fastrfs,KF,1.0744166436816591
1005_100_tips_250,Cherry,window-site+fastrfs,KF,3.619098422781601
920_90_tips_250,Cherry,window-site+fastrfs,KF,24.782516519412034
3633_100_tips_250,Cherry,window-site+fastrfs,KF,5.621443996826694
4179_100_tips_250,Cherry,window-site+fastrfs,KF,4.780348121694292
3184_80_tips_250,Cherry,window-site+fastrfs,KF,12.7390590955804
1222_80_tips_250,Cherry,window-site+fastrfs,KF,12.336728923852336
3969_80_tips_250,Cherry,window-site+fastrfs,KF,15.644662267278642
2791_100_tips_250,Cherry,window-site+fastrfs,KF,19.378613281883048
4299_90_tips_250,Cherry,window-site+fastrfs,KF,8.457063758190563
4080_90_tips_250,Cherry,window-site+fastrfs,KF,7.312813678805131
3251_100_tips_250,Cherry,window-site+fastrfs,KF,1.8272409159549996
158_100_tips_250,Cherry,window-site+fastrfs,KF,2.942008771548393
3822_80_tips_250,Cherry,window-site+fastrfs,KF,0.8220341089825304
4529_80_tips_250,Cherry,window-site+fastrfs,KF,8.45245067417822
2066_80_tips_250,Cherry,window-site+fastrfs,KF,3.267776532072116
2747_90_tips_250,Cherry,window-site+fastrfs,KF,2.467409465200062
1131_90_tips_250,Cherry,window-site+fastrfs,KF,11.627600307428056
3645_80_tips_250,Cherry,window-site+fastrfs,KF,0.7821935099542575
3636_100_tips_250,Cherry,window-site+fastrfs,KF,2.094613308714539
3127_90_tips_250,Cherry,window-site+fastrfs,KF,0.8446398861238165
3466_90_tips_250,Cherry,window-site+fastrfs,KF,9.920125378295586
1165_80_tips_250,Cherry,window-site+fastrfs,KF,2.723614702857961
2486_100_tips_250,Cherry,window-site+fastrfs,KF,13.415249421656911
2366_90_tips_250,Cherry,window-site+fastrfs,KF,10.484209736752604
4899_100_tips_250,Cherry,window-site+fastrfs,KF,7.781890314283419
208_100_tips_250,Cherry,window-site+fastrfs,KF,10.34250333520568
4921_90_tips_250,Cherry,window-site+fastrfs,KF,4.119478142058284
2507_100_tips_250,Cherry,window-site+fastrfs,KF,3.6238171345008503
1202_80_tips_250,Cherry,window-site+fastrfs,KF,1.1636429229360552
3744_80_tips_250,Cherry,window-site+fastrfs,KF,1.1200852705151354
2285_100_tips_250,Cherry,window-site+fastrfs,KF,9.526125605106934
5753_90_tips_250,Cherry,window-site+fastrfs,KF,24.077895073650996
5234_80_tips_250,Cherry,window-site+fastrfs,KF,1.0659320169219773
98_100_tips_250,Cherry,window-site+fastrfs,KF,1.517230521377137
2807_100_tips_250,Cherry,window-site+fastrfs,KF,0.2519307451987
2292_80_tips_250,Cherry,window-site+fastrfs,KF,16.418657373334614
3977_90_tips_250,Cherry,window-site+fastrfs,KF,0.4730132380775236
5186_100_tips_250,Cherry,window-site+fastrfs,KF,4.307440970577278
3427_90_tips_250,Cherry,window-site+fastrfs,KF,2.6106527061281266
950_80_tips_250,Cherry,window-site+fastrfs,KF,5.293759056942242
1659_90_tips_250,Cherry,window-site+fastrfs,KF,1.6927830139697764
4325_80_tips_250,Cherry,window-site+fastrfs,KF,0.4972658863344831
5467_100_tips_250,Cherry,window-site+fastrfs,KF,8.1037699063426
4589_80_tips_250,Cherry,window-site+fastrfs,KF,11.510651525990518
5768_100_tips_250,Cherry,window-site+fastrfs,KF,20.68892857278209
3786_100_tips_250,Cherry,window-site+fastrfs,KF,2.656596463818288
2049_100_tips_250,Cherry,window-site+fastrfs,KF,1.7157138141742447
3099_100_tips_250,Cherry,window-site+fastrfs,KF,2.7284470154817835
4500_90_tips_250,Cherry,window-site+fastrfs,KF,4.365241410354066
1931_90_tips_250,Cherry,window-site+fastrfs,KF,13.83436554763362
871_100_tips_250,Cherry,window-site+fastrfs,KF,3.4178711240101194
4061_90_tips_250,Cherry,window-site+fastrfs,KF,5.384573052286048
4386_80_tips_250,Cherry,window-site+fastrfs,KF,5.717980266781359
4302_90_tips_250,Cherry,window-site+fastrfs,KF,2.3264934615043344
1491_90_tips_250,Cherry,window-site+fastrfs,KF,8.975373494459852
1265_100_tips_250,Cherry,window-site+fastrfs,KF,2.309040313134169
3329_90_tips_250,Cherry,window-site+fastrfs,KF,12.232683835660003
4407_90_tips_250,Cherry,window-site+fastrfs,KF,2.1806854383288523
5171_80_tips_250,Cherry,window-site+fastrfs,KF,1.3230216800723742
2058_100_tips_250,Cherry,window-site+fastrfs,KF,0.5152808581823886
2742_90_tips_250,Cherry,window-site+fastrfs,KF,10.24903627822873
3287_90_tips_250,Cherry,window-site+fastrfs,KF,8.012074985475836
1306_100_tips_250,Cherry,window-site+fastrfs,KF,1.3742294632236367
4030_100_tips_250,Cherry,window-site+fastrfs,KF,2.7198405985516594
1107_90_tips_250,Cherry,window-site+fastrfs,KF,9.643577290053972
3216_90_tips_250,Cherry,window-site+fastrfs,KF,6.868509064336493
4661_80_tips_250,Cherry,window-site+fastrfs,KF,0.6232155460301887
885_80_tips_250,Cherry,window-site+fastrfs,KF,2.295121618351173
4493_90_tips_250,Cherry,window-site+fastrfs,KF,0.9384760933323372
3915_80_tips_250,Cherry,window-site+fastrfs,KF,0.8760172533906962
444_90_tips_250,Cherry,window-site+fastrfs,KF,1.6124445681270136
1920_80_tips_250,Cherry,window-site+fastrfs,KF,2.1940768913287583
3896_100_tips_250,Cherry,window-site+fastrfs,KF,21.087484749364013
710_100_tips_250,Cherry,window-site+fastrfs,KF,12.121332813023065
4446_100_tips_250,Cherry,window-site+fastrfs,KF,14.581382818473136
3861_80_tips_250,Cherry,window-site+fastrfs,KF,17.455956773832494
5759_80_tips_250,Cherry,window-site+fastrfs,KF,12.812176429520289
2162_100_tips_250,Cherry,window-site+fastrfs,KF,2.003478226087672
5235_90_tips_250,Cherry,window-site+fastrfs,KF,2.532985551383044
430_100_tips_250,Cherry,window-site+fastrfs,KF,8.73460225739646
3023_90_tips_250,Cherry,window-site+fastrfs,KF,1.8807058067371747
5080_100_tips_250,Cherry,window-site+fastrfs,KF,3.1102116830309345
5279_80_tips_250,Cherry,window-site+fastrfs,KF,6.265601241615033
389_80_tips_250,Cherry,window-site+fastrfs,KF,3.082618910761877
4818_80_tips_250,Cherry,window-site+fastrfs,KF,2.7466902674087765
3189_90_tips_250,Cherry,window-site+fastrfs,KF,1.3115621755924622
723_90_tips_250,Cherry,window-site+fastrfs,KF,0.5488582588671772
204_100_tips_250,Cherry,window-site+fastrfs,KF,5.765865298007276
5347_100_tips_250,Cherry,window-site+fastrfs,KF,12.892957155712384
2760_80_tips_250,Cherry,window-site+fastrfs,KF,20.55221441584304
4052_80_tips_250,Cherry,window-site+fastrfs,KF,9.041112940523147
1540_100_tips_250,Cherry,window-site+fastrfs,KF,4.5382173500516725
3435_80_tips_250,Cherry,window-site+fastrfs,KF,8.702030395270436
870_100_tips_250,Cherry,window-site+fastrfs,KF,1.4288157068617606
4978_80_tips_250,Cherry,window-site+fastrfs,KF,0.2803739788862426
3545_90_tips_250,Cherry,window-site+fastrfs,KF,2.2826768075747097
5013_100_tips_250,Cherry,window-site+fastrfs,KF,7.378413055002233
50_90_tips_250,Cherry,window-site+fastrfs,KF,2.871362390556049
5742_90_tips_250,Cherry,window-site+fastrfs,KF,13.053732002761592
3437_80_tips_250,Cherry,window-site+fastrfs,KF,0.4107162353523213
1263_100_tips_250,Cherry,window-site+fastrfs,KF,14.365768082562274
3942_100_tips_250,Cherry,window-site+fastrfs,KF,0.9173707482552294
3254_90_tips_250,Cherry,window-site+fastrfs,KF,0.1520951805254113
4149_90_tips_250,Cherry,window-site+fastrfs,KF,7.728340199452896
2317_80_tips_250,Cherry,window-site+fastrfs,KF,9.24679924310904
5960_90_tips_250,Cherry,window-site+fastrfs,KF,0.5562646428139575
667_80_tips_250,Cherry,window-site+fastrfs,KF,0.8807252819242798
3484_90_tips_250,Cherry,window-site+fastrfs,KF,13.6872524021638
4057_90_tips_250,Cherry,window-site+fastrfs,KF,0.1729398272635024
5036_90_tips_250,Cherry,window-site+fastrfs,KF,0.9205672697440416
3634_80_tips_250,Cherry,window-site+fastrfs,KF,3.319293898628929
4634_90_tips_250,Cherry,window-site+fastrfs,KF,11.675610299505252
3238_90_tips_250,Cherry,window-site+fastrfs,KF,2.149449346970987
5766_90_tips_250,Cherry,window-site+fastrfs,KF,4.00989388073346
290_90_tips_250,Cherry,window-site+fastrfs,KF,12.083822791806064
2086_90_tips_250,Cherry,window-site+fastrfs,KF,20.888747807477564
5875_100_tips_250,Cherry,window-site+fastrfs,KF,4.792004918062816
4988_80_tips_250,Cherry,window-site+fastrfs,KF,2.816660780416872
2903_80_tips_250,Cherry,window-site+fastrfs,KF,6.620930170165704
4795_90_tips_250,Cherry,window-site+fastrfs,KF,0.9251084501285364
628_90_tips_250,Cherry,window-site+fastrfs,KF,7.498704554278406
3453_100_tips_250,Cherry,window-site+fastrfs,KF,3.37774823515882
3728_100_tips_250,Cherry,window-site+fastrfs,KF,2.3635236073159107
2205_100_tips_250,Cherry,window-site+fastrfs,KF,7.915285302588271
2926_90_tips_250,Cherry,window-site+fastrfs,KF,14.12427364776319
693_100_tips_250,Cherry,window-site+fastrfs,KF,12.027413723888095
4424_90_tips_250,Cherry,window-site+fastrfs,KF,0.1648137057804025
3099_80_tips_250,Cherry,window-site+fastrfs,KF,1.6791248800803875
5622_80_tips_250,Cherry,window-site+fastrfs,KF,14.133339703152556
1647_80_tips_250,Cherry,window-site+fastrfs,KF,10.985449637096332
4721_100_tips_250,Cherry,window-site+fastrfs,KF,3.991769975653873
893_100_tips_250,Cherry,window-site+fastrfs,KF,3.7315094227850576
1486_90_tips_250,Cherry,window-site+fastrfs,KF,0.4326187461127408
4741_90_tips_250,Cherry,window-site+fastrfs,KF,12.844264145401077
5079_100_tips_250,Cherry,window-site+fastrfs,KF,15.881365799047185
3647_80_tips_250,Cherry,window-site+fastrfs,KF,0.2473654281597453
3820_90_tips_250,Cherry,window-site+fastrfs,KF,11.326391828046416
1582_90_tips_250,Cherry,window-site+fastrfs,KF,0.6333881394511042
2540_80_tips_250,Cherry,window-site+fastrfs,KF,1.4356550523040272
1519_80_tips_250,Cherry,window-site+fastrfs,KF,0.7787096509178636
743_90_tips_250,Cherry,window-site+fastrfs,KF,10.759298741547832
5035_80_tips_250,Cherry,window-site+fastrfs,KF,0.3918665451708986
3967_90_tips_250,Cherry,window-site+fastrfs,KF,6.447423134996728
225_80_tips_250,Cherry,window-site+fastrfs,KF,10.354989913061855
5074_80_tips_250,Cherry,window-site+fastrfs,KF,0.2347350468413368
3083_100_tips_250,Cherry,window-site+fastrfs,KF,13.29442722086419
4201_80_tips_250,Cherry,window-site+fastrfs,KF,1.0255827424512538
1307_90_tips_250,Cherry,window-site+fastrfs,KF,4.891693787974324
616_90_tips_250,Cherry,window-site+fastrfs,KF,6.741474398267371
3978_100_tips_250,Cherry,window-site+fastrfs,KF,1.2153147395922057
9_80_tips_250,Cherry,window-site+fastrfs,KF,20.66633751423776
2413_90_tips_250,Cherry,window-site+fastrfs,KF,6.353414629800472
4628_80_tips_250,Cherry,window-site+fastrfs,KF,3.0897218536725664
4574_100_tips_250,Cherry,window-site+fastrfs,KF,0.9947022860562824
5872_80_tips_250,Cherry,window-site+fastrfs,KF,1.0040103292629503
5579_80_tips_250,Cherry,window-site+fastrfs,KF,3.917571359031664
2857_100_tips_250,Cherry,window-site+fastrfs,KF,11.815292696179402
2754_80_tips_250,Cherry,window-site+fastrfs,KF,4.15732097318867
2186_80_tips_250,Cherry,window-site+fastrfs,KF,3.729057888144911
3894_80_tips_250,Cherry,window-site+fastrfs,KF,0.5903987737235576
3217_80_tips_250,Cherry,window-site+fastrfs,KF,10.62060117097508
4829_100_tips_250,Cherry,window-site+fastrfs,KF,0.5365774980294744
3151_80_tips_250,Cherry,window-site+fastrfs,KF,1.134442725148905
3253_100_tips_250,Cherry,window-site+fastrfs,KF,18.164631373924607
2927_100_tips_250,Cherry,window-site+fastrfs,KF,0.6477188783786737
537_90_tips_250,Cherry,window-site+fastrfs,KF,14.628822741397189
3037_80_tips_250,Cherry,window-site+fastrfs,KF,0.3296440157006438
4773_80_tips_250,Cherry,window-site+fastrfs,KF,1.2181698148582554
3852_90_tips_250,Cherry,window-site+fastrfs,KF,1.4472531764567984
2992_100_tips_250,Cherry,window-site+fastrfs,KF,2.8824403198822384
4101_80_tips_250,Cherry,window-site+fastrfs,KF,2.8003474445255656
5378_90_tips_250,Cherry,window-site+fastrfs,KF,19.643403248867724
5590_80_tips_250,Cherry,window-site+fastrfs,KF,10.332214341442196
3801_80_tips_250,Cherry,window-site+fastrfs,KF,4.637343007190935
2842_100_tips_250,Cherry,window-site+fastrfs,KF,0.8908827655545762
2700_100_tips_250,Cherry,window-site+fastrfs,KF,3.529869587629706
4757_90_tips_250,Cherry,window-site+fastrfs,KF,1.474416893516708
3805_80_tips_250,Cherry,window-site+fastrfs,KF,0.9499052725977296
1022_80_tips_250,Cherry,window-site+fastrfs,KF,14.347799578501954
736_90_tips_250,Cherry,window-site+fastrfs,KF,6.674724090342545
1468_80_tips_250,Cherry,window-site+fastrfs,KF,0.9282636005467436
5515_80_tips_250,Cherry,window-site+fastrfs,KF,2.842661016410507
4549_80_tips_250,Cherry,window-site+fastrfs,KF,14.436557834059036
3854_80_tips_250,Cherry,window-site+fastrfs,KF,11.26147503813318
686_100_tips_250,Cherry,window-site+fastrfs,KF,4.492628169259489
1757_90_tips_250,Cherry,window-site+fastrfs,KF,5.837129039996926
4821_90_tips_250,Cherry,window-site+fastrfs,KF,3.950589511257241
4493_100_tips_250,Cherry,window-site+fastrfs,KF,14.387876143637431
4583_80_tips_250,Cherry,window-site+fastrfs,KF,0.7785174248717256
1748_90_tips_250,Cherry,window-site+fastrfs,KF,15.09240976259794
3713_100_tips_250,Cherry,window-site+fastrfs,KF,19.83120662344137
4560_90_tips_250,Cherry,window-site+fastrfs,KF,14.429348685244328
4999_80_tips_250,Cherry,window-site+fastrfs,KF,1.7094680461824918
3489_90_tips_250,Cherry,window-site+fastrfs,KF,7.170922429475395
2692_90_tips_250,Cherry,window-site+fastrfs,KF,26.51790402917718
3899_80_tips_250,Cherry,window-site+fastrfs,KF,4.733894868177581
2104_80_tips_250,Cherry,window-site+fastrfs,KF,1.5717684591080283
5691_80_tips_250,Cherry,window-site+fastrfs,KF,0.6559493174655728
939_90_tips_250,Cherry,window-site+fastrfs,KF,2.3401349637627757
4682_80_tips_250,Cherry,window-site+fastrfs,KF,1.2969569665939538
1926_100_tips_250,Cherry,window-site+fastrfs,KF,1.5248208872098272
2926_100_tips_250,Cherry,window-site+fastrfs,KF,7.511937838160057
2964_100_tips_250,Cherry,window-site+fastrfs,KF,2.635323334019848
2913_80_tips_250,Cherry,window-site+fastrfs,KF,11.755552441156494
3776_80_tips_250,Cherry,window-site+fastrfs,KF,18.54839623245708
4178_100_tips_250,Cherry,window-site+fastrfs,KF,3.011638712374699
3045_100_tips_250,Cherry,window-site+fastrfs,KF,3.429066780451437
5927_90_tips_250,Cherry,window-site+fastrfs,KF,0.7085653861920195
1860_90_tips_250,Cherry,window-site+fastrfs,KF,0.6756193035546249
683_90_tips_250,Cherry,window-site+fastrfs,KF,15.289776555201538
5216_90_tips_250,Cherry,window-site+fastrfs,KF,14.525865984076876
5023_90_tips_250,Cherry,window-site+fastrfs,KF,7.043080411515024
4230_100_tips_250,Cherry,window-site+fastrfs,KF,0.4404207216097232
812_90_tips_250,Cherry,window-site+fastrfs,KF,0.4615193165997618
1385_100_tips_250,Cherry,window-site+fastrfs,KF,16.03419204112675
3047_80_tips_250,Cherry,window-site+fastrfs,KF,2.8567368562920725
1767_80_tips_250,Cherry,window-site+fastrfs,KF,0.9615033047131796
5881_100_tips_250,Cherry,window-site+fastrfs,KF,16.54354018881514
4456_80_tips_250,Cherry,window-site+fastrfs,KF,2.08696854600594
3034_80_tips_250,Cherry,window-site+fastrfs,KF,0.8094567024256912
2571_90_tips_250,Cherry,window-site+fastrfs,KF,3.7347592629423865
411_80_tips_250,Cherry,window-site+fastrfs,KF,3.1775926194872666
4546_100_tips_250,Cherry,window-site+fastrfs,KF,8.772165017691654
5216_100_tips_250,Cherry,window-site+fastrfs,KF,7.449148250688201
373_100_tips_250,Cherry,window-site+fastrfs,KF,1.1548821318647309
1014_100_tips_250,Cherry,window-site+fastrfs,KF,2.7915512715294724
1091_80_tips_250,Cherry,window-site+fastrfs,KF,2.6079304874705804
3823_90_tips_250,Cherry,window-site+fastrfs,KF,12.630824965677046
995_100_tips_250,Cherry,window-site+fastrfs,KF,3.633170477774952
4297_90_tips_250,Cherry,window-site+fastrfs,KF,6.2376233868315945
3436_90_tips_250,Cherry,window-site+fastrfs,KF,1.9641177724007604
5507_90_tips_250,Cherry,window-site+fastrfs,KF,18.59718228565206
4208_80_tips_250,Cherry,window-site+fastrfs,KF,1.5495115593082534
4378_80_tips_250,Cherry,window-site+fastrfs,KF,3.3989792324315604
4054_90_tips_250,Cherry,window-site+fastrfs,KF,4.7051518422674246
4074_90_tips_250,Cherry,window-site+fastrfs,KF,2.238377065177941
4043_80_tips_250,Cherry,window-site+fastrfs,KF,6.344533965481698
3881_90_tips_250,Cherry,window-site+fastrfs,KF,0.6549071017978528
3677_100_tips_250,Cherry,window-site+fastrfs,KF,0.934897394221685
894_100_tips_250,Cherry,window-site+fastrfs,KF,2.6312932000597185
2189_90_tips_250,Cherry,window-site+fastrfs,KF,1.901415730240748
3560_80_tips_250,Cherry,window-site+fastrfs,KF,8.571612376079104
2271_80_tips_250,Cherry,window-site+fastrfs,KF,3.1759384815244007
627_80_tips_250,Cherry,window-site+fastrfs,KF,10.097528218050355
3294_90_tips_250,Cherry,window-site+fastrfs,KF,8.299949266815197
1234_100_tips_250,Cherry,window-site+fastrfs,KF,3.497545873414664
374_100_tips_250,Cherry,window-site+fastrfs,KF,0.6386941850353033
469_80_tips_250,Cherry,window-site+fastrfs,KF,0.4522624422793365
4636_80_tips_250,Cherry,window-site+fastrfs,KF,0.8261006839476448
3777_90_tips_250,Cherry,window-site+fastrfs,KF,0.730186104593693
1788_80_tips_250,Cherry,window-site+fastrfs,KF,5.285630868922594
927_80_tips_250,Cherry,window-site+fastrfs,KF,0.4064691685471164
1088_80_tips_250,Cherry,window-site+fastrfs,KF,1.1249593115648933
3374_100_tips_250,Cherry,window-site+fastrfs,KF,3.866641429553938
619_80_tips_250,Cherry,window-site+fastrfs,KF,8.959514120472647
3815_100_tips_250,Cherry,window-site+fastrfs,KF,6.883344005183142
1130_100_tips_250,Cherry,window-site+fastrfs,KF,0.1463856108629075
554_90_tips_250,Cherry,window-site+fastrfs,KF,1.5677426237091003
586_80_tips_250,Cherry,window-site+fastrfs,KF,0.5305349004651245
3781_90_tips_250,Cherry,window-site+fastrfs,KF,14.2666109478375
5081_90_tips_250,Cherry,window-site+fastrfs,KF,6.969710226422712
1847_90_tips_250,Cherry,window-site+fastrfs,KF,1.3472632892399024
1595_80_tips_250,Cherry,window-site+fastrfs,KF,19.99877120645187
5163_90_tips_250,Cherry,window-site+fastrfs,KF,2.879177105558787
3903_90_tips_250,Cherry,window-site+fastrfs,KF,13.030148881232988
2138_90_tips_250,Cherry,window-site+fastrfs,KF,6.216080335460498
3964_90_tips_250,Cherry,window-site+fastrfs,KF,7.91038891588309
97_100_tips_250,Cherry,window-site+fastrfs,KF,2.849628755170621
2948_90_tips_250,Cherry,window-site+fastrfs,KF,12.326426503603283
1802_80_tips_250,Cherry,window-site+fastrfs,KF,1.6429954015612491
4582_80_tips_250,Cherry,window-site+fastrfs,KF,3.604427014149187
3686_90_tips_250,Cherry,window-site+fastrfs,KF,18.18357276215652
5685_80_tips_250,Cherry,window-site+fastrfs,KF,8.838806152525885
5506_100_tips_250,Cherry,window-site+fastrfs,KF,0.4002679776131146
3886_80_tips_250,Cherry,window-site+fastrfs,KF,4.172917940737294
5215_90_tips_250,Cherry,window-site+fastrfs,KF,1.4180282324789748
2668_80_tips_250,Cherry,window-site+fastrfs,KF,5.2845482466875735
3076_90_tips_250,Cherry,window-site+fastrfs,KF,1.705633362305898
1998_90_tips_250,Cherry,window-site+fastrfs,KF,1.3401960645523376
1352_90_tips_250,Cherry,window-site+fastrfs,KF,0.2000865609460476
123_80_tips_250,Cherry,window-site+fastrfs,KF,10.871812578763322
1667_80_tips_250,Cherry,window-site+fastrfs,KF,7.45873213005071
2673_90_tips_250,Cherry,window-site+fastrfs,KF,4.701744549422034
1754_100_tips_250,Cherry,window-site+fastrfs,KF,20.83220535906348
2264_90_tips_250,Cherry,window-site+fastrfs,KF,1.6158729886452663
3136_100_tips_250,Cherry,window-site+fastrfs,KF,2.12854176583178
1261_80_tips_250,Cherry,window-site+fastrfs,KF,6.687536924633134
2724_90_tips_250,Cherry,window-site+fastrfs,KF,4.213400031448482
5176_100_tips_250,Cherry,window-site+fastrfs,KF,10.03599751188657
832_100_tips_250,Cherry,window-site+fastrfs,KF,2.5833225566339983
2502_90_tips_250,Cherry,window-site+fastrfs,KF,10.739363984511424
3207_100_tips_250,Cherry,window-site+fastrfs,KF,17.20374047254407
3353_100_tips_250,Cherry,window-site+fastrfs,KF,10.246295367617815
3459_80_tips_250,Cherry,window-site+fastrfs,KF,1.8182634867939216
906_80_tips_250,Cherry,window-site+fastrfs,KF,1.408667336479061
272_90_tips_250,Cherry,window-site+fastrfs,KF,4.544374785191914
4644_80_tips_250,Cherry,window-site+fastrfs,KF,20.431672823660897
3979_100_tips_250,Cherry,window-site+fastrfs,KF,5.069752062671574
983_80_tips_250,Cherry,window-site+fastrfs,KF,1.8635661187911283
1241_80_tips_250,Cherry,window-site+fastrfs,KF,3.1480570824597414
5529_90_tips_250,Cherry,window-site+fastrfs,KF,1.5288407438728506
2022_90_tips_250,Cherry,window-site+fastrfs,KF,0.2650666274875909
5965_90_tips_250,Cherry,window-site+fastrfs,KF,0.8598423036719467
965_80_tips_250,Cherry,window-site+fastrfs,KF,3.481706976234868
1455_80_tips_250,Cherry,window-site+fastrfs,KF,1.3433984792687583
655_100_tips_250,Cherry,window-site+fastrfs,KF,0.7067365797510017
345_100_tips_250,Cherry,window-site+fastrfs,KF,1.4648215478704765
1834_80_tips_250,Cherry,window-site+fastrfs,KF,5.943305126134804
3157_90_tips_250,Cherry,window-site+fastrfs,KF,0.9599084633264
179_90_tips_250,Cherry,window-site+fastrfs,KF,0.2955013130507098
5330_100_tips_250,Cherry,window-site+fastrfs,KF,16.187888195953892
4265_80_tips_250,Cherry,window-site+fastrfs,KF,12.045730566394123
3272_90_tips_250,Cherry,window-site+fastrfs,KF,5.933053608584196
4432_100_tips_250,Cherry,window-site+fastrfs,KF,2.2337495392504843
3439_80_tips_250,Cherry,window-site+fastrfs,KF,0.7702387981993636
4367_90_tips_250,Cherry,window-site+fastrfs,KF,2.2150794545468075
4101_90_tips_250,Cherry,window-site+fastrfs,KF,4.699758797849523
