msa_id	split	fitted_model	best_model_base	has_G	has_I	has_F	gamma_alpha	p_invariant	log_likelihood	aic	bic	total_tree_length	mean_branch_length	median_branch_length	max_root_to_leaf_depth	median_root_to_leaf_depth	n_leaves	n_branches	gap_ratio	informative_site_ratio	num_sequences	alignment_length
249	train	LG+G4	LG	True	False	False	0.8337		-2023.1976	4090.3952	4151.3502	5.9502113038	0.28334339541904763	0.2949805093	1.4371680826	0.8924293427000001	12	21	0.0529661016949	0.635593220339	12	118
2491	train	LG+G4	LG	True	False	False	2.2939		-3964.2756	7952.5511	7996.1686	7.6363562466	0.6942142042363636	0.8931705921	2.8501018770999997	1.1575759973	7	11	0.0969387755102	0.375	7	280
2493	train	cpREV+G4	cpREV	True	False	False	1.0974		-1357.0463	2726.0926	2744.6918	3.3994117451	0.67988234902	0.50003041	1.339407562	0.9672083165	4	5	0.0792682926829	0.0182926829268	4	164
2494	train	LG+G4	LG	True	False	False	1.1232		-2217.9304	4451.8609	4478.826	5.1907177155	0.7415311022142858	0.6314182311	2.0942758274	1.3200971411999998	5	7	0.0679069767442	0.13488372093	5	215
2495	train	LG+F+G4	LG	True	False	True	1.3904		-4386.2942	8846.5885	8978.8986	17.4393580922	1.0258445936588234	0.7896399986	4.8877801981	2.81756561955	10	17	0.221212121212	0.545454545455	10	264
2496	train	LG+G4	LG	True	False	False	1.3669		-6462.6435	12953.287	13008.6687	9.9843931139	0.7680302395307692	0.5789179613	2.5544542534000003	1.7204520659	8	13	0.0456606217617	0.588082901554	8	386
2498	train	LG+G4	LG	True	False	False	1.6186		-2092.2851	4240.5703	4310.565	14.9887491905	0.5551388589074074	0.3415768381	4.3609667479	3.2620856667	15	27	0.191851851852	0.722222222222	15	90
2499	train	LG+F+G4	LG	True	False	True	1.4722		-57134.715	114967.43	116247.0129	208.0014950859	0.6322233893188449	0.4619771649	8.4693938305	6.386956154900002	166	329	0.382832367532	0.840830449827	166	289
2500	train	LG+F+G4	LG	True	False	True	1.8675		-2685.2233	5452.4466	5571.258	7.6130461311	0.36252600624285714	0.3283998708	2.0540825123	1.5192941173499999	12	21	0.00186567164179	0.761194029851	12	134
2502	train	LG+G4	LG	True	False	False	1.6201		-6455.1715	13006.3431	13158.5263	19.2374301681	0.40930702485319154	0.228873246	5.5857228882	2.7539810366	25	47	0.0952272727273	0.875	25	176
2505	train	JTT+F+G4	JTT	True	False	True	1.5672		-7917.8609	15929.7218	16108.1365	21.3478243114	0.7906601596814815	0.5495142553	8.499337234299999	7.242442275299999	15	27	0.263221884498	0.723404255319	15	329
2507	train	JTT+F+G4	JTT	True	False	True	0.8046		-631.9713	1317.9426	1380.5147	4.6206466334	0.6600923761999999	0.4234346068	3.3571477327	1.1788444514	5	7	0.0933333333333	0.346666666667	5	75
2508	train	LG+G4	LG	True	False	False	0.9807		-33339.103	67178.206	68098.2492	129.676453768	0.5207889709558232	0.3681269993	8.1298603087	4.999621588250001	126	249	0.465599436589	0.668941979522	126	293
2509	train	LG+G4	LG	True	False	False	1.9702		-1620.7757	3277.5514	3321.5191	8.213601947599999	0.4831530557411764	0.3487663889	2.104956444	1.29174859535	10	17	0.0223529411765	0.788235294118	10	85
251	train	JTT+F+G4	JTT	True	False	True	1.2105		-9053.1595	18248.319	18530.9994	38.1837981767	0.7487019250333333	0.415204088	8.7192134623	6.9125527505	27	51	0.596427235316	0.416666666667	27	396
2510	train	LG+G4	LG	True	False	False	0.8963		-854.8467	1725.6934	1744.7496	5.0655480383	0.7236497197571429	0.6193238877	1.9774662585999998	1.4307558003	5	7	0.005	0.1875	5	80
2511	train	JTT+G4	JTT	True	False	False	0.3518		-841.9041	1727.8082	1774.9572	4.9130914254	0.23395673454285715	0.1564003733	2.4565141162	1.4194437348	12	21	0.0	0.349206349206	12	63
2512	train	LG+G4	LG	True	False	False	0.7011		-5878.3611	11848.7222	12002.6891	10.40857242	0.23130160933333335	0.2109992194	1.4201480948	0.7653218068000001	24	45	0.00674603174603	0.704761904762	24	210
2515	train	LG+G4	LG	True	False	False	1.2354		-13685.5123	27407.0246	27491.8579	7.7565179748	0.4562657632235294	0.3131720994	1.5380158111	1.0666856465	10	17	0.116281895504	0.53219927096	10	823
2516	train	LG+F+G4	LG	True	False	True	1.5226		-14278.4343	28758.8687	29126.3425	61.3402818127	0.7572874297864197	0.5093108276	5.7097654745	3.61832819175	42	81	0.425097441112	0.775800711744	42	281
2517	train	WAG+G4	WAG	True	False	False	1.3096		-2712.4392	5448.8784	5490.3935	5.007361007	0.45521463700000003	0.3293134377	1.5374622653	1.1257221655	7	11	0.148328267477	0.225531914894	7	235
2518	train	LG+G4	LG	True	False	False	0.6047		-4711.045	9454.0901	9514.8755	12.3489850163	0.8232656677533333	0.3871599317	5.2408859973	1.5353382335	9	15	0.1632996633	0.39696969697	9	330
252	train	LG+G4	LG	True	False	False	1.6796		-23869.2546	48110.5093	48757.9081	101.918009185	0.5509081577567567	0.3633158668	10.6913928628	7.0400088068499995	94	185	0.411657801418	0.779166666667	94	240
2520	train	JTT+F+G4	JTT	True	False	True	1.0636		-1915.3884	3916.7769	4032.5048	7.9194620675000005	0.34432443771739135	0.3193391039	2.8339288073	2.0505083049	13	23	0.155963302752	0.642201834862	13	109
2521	train	WAG+G4	WAG	True	False	False	3.3039		-2127.0781	4306.1562	4375.4056	5.8364611568	0.23345844627200002	0.1789393542	1.5806638022000001	0.4316389662	14	25	0.0694070080863	0.518867924528	14	106
2522	train	LG+F+G4	LG	True	False	True	1.4165		-11487.4392	23056.8785	23233.6596	17.2319287192	0.820568034247619	0.6335069985	4.5045370384000005	3.1444900331000003	12	21	0.212038717483	0.67332123412	12	551
2523	train	LG+G4	LG	True	False	False	1.1083		-4812.9553	9657.9105	9716.3503	9.270870091199999	0.6180580060799999	0.4452637121	4.5616924892	3.8686681042	9	15	0.0803118908382	0.628070175439	9	285
2524	train	LG+G4	LG	True	False	False	0.6068		-24386.3895	49084.779	49679.317	29.9084845827	0.19295796504967744	0.1499193891	1.9883313771000002	1.0602881979	79	155	0.14147654059	0.77245508982	79	334
2527	train	WAG+G4	WAG	True	False	False	1.4762		-3398.0395	6824.079	6873.1536	6.8074540199	0.5236503092230769	0.3573475605	2.1923134394	1.9267964143999998	8	13	0.1875	0.329268292683	8	246
2529	train	LG	LG	False	False	False			-9532.1605	19086.3209	19138.2963	5.5816136432	0.5074194221090909	0.4869702764	1.5491416517	1.2484255871	7	11	0.274052478134	0.357743097239	7	833
2530	train	JTT+G4	JTT	True	False	False	0.7472		-1402.8954	2821.7909	2846.6384	2.3948105145	0.3421157877857143	0.2147727301	1.2442802363	0.814731402	5	7	0.00969696969697	0.278787878788	5	165
2532	train	LG+G4	LG	True	False	False	3.6962		-3431.5	6931.0001	7023.4291	15.7181040029	0.4763061819060606	0.2704645516	4.5047976569	2.5422965727	18	33	0.0952380952381	0.901785714286	18	112
2533	train	LG+G4	LG	True	False	False	0.568		-4924.11	9928.2199	10053.1785	17.6675934334	0.45301521624102564	0.3412817408	4.000404406	2.4868880023	21	39	0.140022675737	0.678571428571	21	168
2534	train	LG+G4	LG	True	False	False	1.2009		-4587.0574	9218.1149	9294.9622	10.347339439599999	0.49273044950476186	0.3271875869	3.9693521138000003	3.28521076485	12	21	0.150548696845	0.666666666667	12	243
2535	train	LG+G4	LG	True	False	False	1.1244		-2094.5855	4213.171	4251.0105	4.4009067402	0.40008243092727275	0.2310106555	1.6392583791	0.7361150307	7	11	0.0371593724195	0.329479768786	7	173
2539	train	LG+G4	LG	True	False	False	2.9854		-12781.1466	25674.2932	25887.3807	30.7044944702	0.5582635358218182	0.3542236423	4.7561048886	2.9772787001	29	55	0.374844204404	0.64156626506	29	332
2541	train	LG+G4	LG	True	False	False	0.845		-22403.5099	45111.0199	45621.9363	47.801279763000004	0.31656476664238414	0.2568149216	2.5324248114	1.3031018402	77	151	0.147247119078	0.845070422535	77	213
2543	train	LG+G4	LG	True	False	False	1.0418		-7332.1472	14768.2943	14939.0209	22.8938411515	0.4488988461078431	0.2370507589	2.8069321049	1.5203304755	27	51	0.15322429028	0.781725888325	27	197
2545	train	LG+G4	LG	True	False	False	1.2701		-2055.9328	4143.8657	4192.8672	4.0407101261	0.2693806750733333	0.1967661107	1.3362961775	0.7388599164999999	9	15	0.0478199718706	0.436708860759	9	158
2546	train	LG+G4	LG	True	False	False	2.0251		-1561.1525	3158.3051	3199.5333	12.9889294187	0.7640546716882353	0.4483843184	5.49889561	3.3449422252	10	17	0.0328767123288	0.808219178082	10	73
2547	train	LG+G4	LG	True	False	False	1.9326		-3626.3076	7340.6151	7459.8344	19.7513246706	0.4593331318744186	0.3376422483	3.7808432164	1.7842013289	23	43	0.257735996866	0.675675675676	23	111
2549	train	LG+G4	LG	True	False	False	0.7211		-1835.2264	3686.4528	3715.2697	1.1602403216	0.16574861737142857	0.1189961218	0.5553582104	0.24438350679999998	5	7	0.0118081180812	0.0885608856089	5	271
255	train	WAG+G4	WAG	True	False	False	1.1777		-6444.8367	12929.6734	13008.945	6.2428483988	0.32857096835789473	0.2296422406	2.603305316	0.7727229228000001	11	19	0.132507595233	0.470437017995	11	389
2550	train	LG+G4	LG	True	False	False	2.2152		-2068.0393	4168.0786	4214.3242	9.2073797864	0.6138253190933334	0.2965575868	5.1607267631	1.6870658931	9	15	0.106934001671	0.616541353383	9	133
2553	train	LG+G4	LG	True	False	False	1.4936		-3615.481	7302.962	7396.0208	23.6676034411	0.6762172411742857	0.6199348561	5.0294172161	1.9638373014	19	35	0.0982814178303	0.887755102041	19	98
2554	train	LG	LG	False	False	False			-1222.3081	2454.6161	2471.1821	0.6953420860999999	0.13906841722	0.0989143342	0.2713734041	0.197027061	4	5	0.0	0.0344827586207	4	203
2555	train	WAG	WAG	False	False	False			-477.9493	965.8987	976.6931	1.8572852435	0.3714570487	0.3679292781	0.6689160679999999	0.5479684499999999	4	5	0.1640625	0.03125	4	64
2556	train	LG+G4	LG	True	False	False	1.6608		-16425.3242	33102.6484	33549.832	59.2016231806	0.4736129854448	0.2328559399	4.9964447064	2.906953991	64	125	0.422543774319	0.657587548638	64	257
2557	train	LG+G4	LG	True	False	False	1.5795		-3618.6935	7309.3871	7405.6089	26.3132862582	0.7518081788057144	0.5510815197	4.4200673191	1.9140818198000003	19	35	0.227250368913	0.757009345794	19	107
2558	train	LG+G4	LG	True	False	False	1.5319		-6686.8296	13633.6591	13967.0244	38.3569467467	0.29734067245503876	0.2417319072	5.3816027356000005	2.67644885035	66	129	0.344223484848	0.697916666667	66	96
256	train	LG+F+G4	LG	True	False	True	1.0333		-26999.0577	54260.1153	54764.7538	81.6421143137	0.7355145433666668	0.4383249782	6.2223983786999995	2.9017286737999997	57	111	0.315234926396	0.752873563218	57	348
2560	train	LG	LG	False	False	False			-133.5369	277.0738	281.5257	1.5405869935999998	0.30811739872	0.1489851826	0.9869257133	0.27682923979999996	4	5	0.0138888888889	0.111111111111	4	18
2562	train	LG	LG	False	False	False			-1831.3497	3696.6994	3739.5698	8.3953954497	0.4938467911588236	0.4785305551	4.2890339432	1.9731294878999999	10	17	0.054347826087	0.79347826087	10	92
2569	train	LG	LG	False	False	False			-4591.7492	9249.4985	9347.5023	22.2872354371	0.6753707708212122	0.4105117014	6.880154768800001	2.34306784325	18	33	0.236882716049	0.868055555556	18	144
257	train	WAG+G4	WAG	True	False	False	1.4628		-8519.6611	17091.3221	17195.6151	13.8752955158	0.5550118206319999	0.2358878232	5.9749002539	5.0565064046499995	14	25	0.181897759104	0.723039215686	14	408
2570	train	LG+G4	LG	True	False	False	1.2813		-3063.8594	6183.7189	6264.0099	10.7570929222	0.3984108489703704	0.3349128269	3.1906989504000003	1.5944215073999999	15	27	0.102564102564	0.769230769231	15	130
2571	train	LG+G4	LG	True	False	False	1.9661		-3826.8398	7713.6796	7799.2405	16.2024506711	0.5587051955551724	0.3415064923	3.0341551429	1.21345781495	16	29	0.04931640625	0.859375	16	128
2572	train	LG+G4	LG	True	False	False	1.1504		-40295.4381	81282.8763	82490.0487	106.8845337464	0.3098102427431884	0.2211751729	5.6816093517	3.2043943391999994	174	345	0.351334663247	0.818181818182	174	242
2574	train	LG	LG	False	False	False			-2647.6319	5329.2637	5378.0118	11.3396548296	0.6670385193882353	0.5320050181	3.6120748104	1.82397171165	10	17	0.106923076923	0.584615384615	10	130
2575	train	LG+G4	LG	True	False	False	0.8511		-1971.4822	3986.9644	4049.5365	4.7010461183	0.22385933896666665	0.1628119549	1.3680720111000002	1.0291507997	12	21	0.0380577427822	0.645669291339	12	127
2576	train	WAG+G4	WAG	True	False	False	0.4779		-1641.6762	3327.3523	3392.8405	2.8675365627000002	0.13654936012857144	0.1360285787	0.9425797432	0.7117260421	12	21	0.0522988505747	0.4	12	145
2577	train	LG+G4	LG	True	False	False	1.5419		-9635.9797	19395.9594	19611.5002	24.1290914893	0.39555887687377045	0.2782363205	7.002907781899999	5.0743140937	32	61	0.247384937238	0.832635983264	32	239
2579	train	LG+G4	LG	True	False	False	1.3386		-6440.5469	12961.0939	13089.4733	16.939313841	0.43434138053846155	0.3316501027	3.5204990285	2.0880068031	21	39	0.0580275826177	0.830601092896	21	183
258	train	LG+G4	LG	True	False	False	0.8339		-4315.2942	8678.5885	8756.6431	13.21739927	0.5746695334782609	0.3426220597	5.4353579199	1.5812363307	13	23	0.0741039065646	0.780104712042	13	191
2580	train	WAG+G4	WAG	True	False	False	0.9238		-4088.9923	8281.9847	8426.9342	13.9585173595	0.2736964188137255	0.2148467257	2.048264921	1.0842618893	27	51	0.111419753086	0.725	27	120
2581	train	LG+G4	LG	True	False	False	2.2713		-804.9964	1625.9928	1644.8464	5.2659025285	0.7522717897857143	0.4642642477	2.2968841095	0.8709842465	5	7	0.0820512820513	0.115384615385	5	78
2582	train	LG+F+G4	LG	True	False	True	1.4512		-28796.7982	58091.5963	58965.434	54.5555841208	0.23823399179388646	0.1776984306	6.9547243205000004	4.050001587200001	116	229	0.27066173391	0.854251012146	116	247
2583	train	LG+G4	LG	True	False	False	1.572		-17615.0685	35558.137	36042.8927	69.446453493	0.42605186192024547	0.295482581	5.9437648655	3.5510490928999996	83	163	0.145341931105	0.908450704225	83	142
2584	train	LG+G4	LG	True	False	False	0.9862		-5611.4509	11266.9018	11349.1773	7.333227605	0.34920131452380954	0.2335979849	3.2841683550000003	0.7671058751	12	21	0.0495712754555	0.633440514469	12	311
2587	train	LG+G4	LG	True	False	False	1.0203		-7564.0467	15192.0934	15309.968	14.4344227322	0.4656265397483871	0.3060843326	2.7684168682	1.8586044299999998	17	31	0.153461384554	0.741496598639	17	294
2588	train	LG+G4	LG	True	False	False	0.712		-8111.0725	16462.1451	16807.1687	37.7334028955	0.31708741928991596	0.2085529395	4.347225396300001	1.8953058819000002	61	119	0.177324490051	0.748091603053	61	131
2589	train	LG+G4	LG	True	False	False	0.9098		-7200.5162	14477.0323	14614.6076	14.5660134398	0.39367603891351355	0.2390522655	6.594672652700001	2.91601747915	20	37	0.162137681159	0.75	20	276
2590	train	LG+G4	LG	True	False	False	0.788		-7668.0572	15508.1144	15770.402	23.8335827918	0.2803950916682353	0.2112322403	2.4047252663	1.45456640625	44	85	0.201631701632	0.685897435897	44	156
2593	train	mtART+G4	mtART	True	False	False	0.9809		-3583.0293	7290.0587	7447.0799	25.6936462072	0.42120731487213114	0.207426607	4.857792469	2.71375161025	32	61	0.0887096774194	0.795698924731	32	93
2596	train	WAG+G4	WAG	True	False	False	1.8409		-5848.0205	11892.0411	12149.2884	29.3606037802	0.3026866369092784	0.2054782193	3.9773296639000004	2.1296601627500005	50	97	0.335882352941	0.754901960784	50	102
2598	train	VT+G4	VT	True	False	False	1.5644		-2661.8115	5371.623	5437.9152	9.360760320199999	0.40698957913913036	0.2378070272	2.7277917235999998	0.9582782723000001	13	23	0.0867850098619	0.675213675214	13	117
2599	train	LG+G4	LG	True	False	False	1.3201		-1309.244	2670.488	2722.2016	17.9630005192	0.718520020768	0.5806035724	3.5915227206	2.56552208115	14	25	0.164021164021	0.722222222222	14	54
2601	train	LG+G4	LG	True	False	False	1.6531		-7494.2112	15228.4225	15546.8977	49.7361975312	0.4179512397579832	0.1792829619	12.1433594103	4.3113259784	61	119	0.281030444965	0.819047619048	61	105
2603	train	LG+G4	LG	True	False	False	0.9054		-14944.7341	30173.4682	30626.077	45.9784182449	0.32608807265886525	0.1903296219	13.7442950676	12.905195716700003	72	141	0.118637492241	0.882681564246	72	179
2605	train	LG+G4	LG	True	False	False	0.8756		-3902.156	7896.3119	8036.6053	14.4413812332	0.32091958296	0.1774905962	6.8185440556	1.8971935524	24	45	0.183760683761	0.724358974359	24	156
2607	train	WAG+G4	WAG	True	False	False	1.1382		-2458.8158	5025.6317	5143.873	11.0946117178	0.20933229656226415	0.1946421708	1.5861494090000001	1.1047701338499998	28	53	0.000541125541126	0.833333333333	28	66
2608	train	LG+G4	LG	True	False	False	0.7836		-5251.463	10674.926	10896.3511	27.6524832192	0.3253233319905882	0.1587794542	4.4556052009	2.4065690824	44	85	0.122539831303	0.824742268041	44	97
2609	train	WAG+G4	WAG	True	False	False	1.1814		-801.2299	1622.4599	1646.768	3.7067762183	0.41186402425555557	0.1508694732	1.6818390683	1.08498302195	6	9	0.0297619047619	0.214285714286	6	84
261	train	LG+G4	LG	True	False	False	1.031		-6336.1735	12720.3469	12809.1576	13.7800323358	0.5991318406869565	0.2739363363	4.6065717557	2.3896925549000003	13	23	0.0565989194752	0.799331103679	13	299
