label	split	msa_id	recon_mse
synthetic_fixed	synthetic	syn_000406	0.00687029305845
synthetic_fixed	synthetic	syn_000407	0.00599383190274
synthetic_fixed	synthetic	syn_000408	0.00643005548045
synthetic_fixed	synthetic	syn_000409	0.00792964175344
synthetic_fixed	synthetic	syn_000410	0.00536760315299
synthetic_fixed	synthetic	syn_000411	0.00614509452134
synthetic_fixed	synthetic	syn_000412	0.00410172715783
synthetic_fixed	synthetic	syn_000413	0.00642449222505
synthetic_fixed	synthetic	syn_000414	0.00666494807228
synthetic_fixed	synthetic	syn_000415	0.00559605192393
synthetic_fixed	synthetic	syn_000416	0.00664910953492
synthetic_fixed	synthetic	syn_000417	0.0104277599603
synthetic_fixed	synthetic	syn_000418	0.00275227730162
synthetic_fixed	synthetic	syn_000419	0.00439716037363
synthetic_fixed	synthetic	syn_000420	0.00674418406561
synthetic_fixed	synthetic	syn_000421	0.00491004996002
synthetic_fixed	synthetic	syn_000422	0.00555093120784
synthetic_fixed	synthetic	syn_000423	0.00685330061242
synthetic_fixed	synthetic	syn_000424	0.00646483153105
synthetic_fixed	synthetic	syn_000425	0.00464966893196
synthetic_fixed	synthetic	syn_000426	0.00310765346512
synthetic_fixed	synthetic	syn_000427	0.00639831181616
synthetic_fixed	synthetic	syn_000428	0.00739153148606
synthetic_fixed	synthetic	syn_000429	0.00832902081311
synthetic_fixed	synthetic	syn_000430	0.00808680802584
synthetic_fixed	synthetic	syn_000431	0.00565691199154
synthetic_fixed	synthetic	syn_000432	0.00986353680491
synthetic_fixed	synthetic	syn_000433	0.00715499278158
synthetic_fixed	synthetic	syn_000434	0.00825700350106
synthetic_fixed	synthetic	syn_000435	0.00594724994153
synthetic_fixed	synthetic	syn_000436	0.00558992521837
synthetic_fixed	synthetic	syn_000437	0.00633543590084
synthetic_fixed	synthetic	syn_000438	0.0111640878022
synthetic_fixed	synthetic	syn_000439	0.00462224986404
synthetic_fixed	synthetic	syn_000440	0.00735038891435
synthetic_fixed	synthetic	syn_000441	0.00619619013742
synthetic_fixed	synthetic	syn_000442	0.00522493198514
synthetic_fixed	synthetic	syn_000443	0.00889603793621
synthetic_fixed	synthetic	syn_000444	0.00778156146407
synthetic_fixed	synthetic	syn_000445	0.00535577815026
synthetic_fixed	synthetic	syn_000446	0.00622277334332
synthetic_fixed	synthetic	syn_000447	0.00869102403522
synthetic_fixed	synthetic	syn_000448	0.00410192273557
synthetic_fixed	synthetic	syn_000449	0.00707601476461
synthetic_fixed	synthetic	syn_000450	0.00635220017284
synthetic_fixed	synthetic	syn_000451	0.00696462206542
synthetic_fixed	synthetic	syn_000452	0.00775458291173
synthetic_fixed	synthetic	syn_000453	0.00474622286856
synthetic_fixed	synthetic	syn_000454	0.00384149816819
synthetic_fixed	synthetic	syn_000455	0.00595284812152
synthetic_fixed	synthetic	syn_000456	0.0059273680672
synthetic_fixed	synthetic	syn_000457	0.00669348007068
synthetic_fixed	synthetic	syn_000458	0.00704746274278
synthetic_fixed	synthetic	syn_000459	0.0150061585009
synthetic_fixed	synthetic	syn_000460	0.00655649229884
synthetic_fixed	synthetic	syn_000461	0.0053933840245
synthetic_fixed	synthetic	syn_000462	0.00575069524348
synthetic_fixed	synthetic	syn_000463	0.00307993171737
synthetic_fixed	synthetic	syn_000464	0.00540919229388
synthetic_fixed	synthetic	syn_000465	0.00495421979576
synthetic_fixed	synthetic	syn_000466	0.00378351053223
synthetic_fixed	synthetic	syn_000467	0.00757816620171
synthetic_fixed	synthetic	syn_000468	0.00504151498899
synthetic_fixed	synthetic	syn_000469	0.0159425903112
synthetic_fixed	synthetic	syn_000470	0.00467660045251
synthetic_fixed	synthetic	syn_000471	0.00397445261478
synthetic_fixed	synthetic	syn_000472	0.00415736390278
synthetic_fixed	synthetic	syn_000473	0.00514596328139
synthetic_fixed	synthetic	syn_000474	0.00792352668941
synthetic_fixed	synthetic	syn_000475	0.00832005962729
synthetic_fixed	synthetic	syn_000476	0.00633047148585
synthetic_fixed	synthetic	syn_000477	0.00342859514058
synthetic_fixed	synthetic	syn_000478	0.00433554686606
synthetic_fixed	synthetic	syn_000479	0.0126253236085
synthetic_fixed	synthetic	syn_000480	0.00562287587672
synthetic_fixed	synthetic	syn_000481	0.00709220999852
synthetic_fixed	synthetic	syn_000482	0.00584582425654
synthetic_fixed	synthetic	syn_000483	0.00529027031735
synthetic_fixed	synthetic	syn_000484	0.00624267943203
synthetic_fixed	synthetic	syn_000485	0.00504977628589
synthetic_fixed	synthetic	syn_000486	0.00670005660504
synthetic_fixed	synthetic	syn_000487	0.00390449212864
synthetic_fixed	synthetic	syn_000488	0.00841083005071
synthetic_fixed	synthetic	syn_000489	0.0186941530555
synthetic_fixed	synthetic	syn_000490	0.00450214091688
synthetic_fixed	synthetic	syn_000491	0.00678987707943
synthetic_fixed	synthetic	syn_000492	0.00869097746909
synthetic_fixed	synthetic	syn_000493	0.0113219227642
synthetic_fixed	synthetic	syn_000494	0.00751797528937
synthetic_fixed	synthetic	syn_000495	0.0102707408369
