label,source_run,id,n_tips,length,rf,norm_rf,weighted_rf,kf_score,MAE,MRE
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,756_40_tips_1000,40,1000,2.000000,0.027027,0.557464,0.155773,0.060592,0.041629
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,757_40_tips_1000,40,1000,6.000000,0.081081,3.129643,0.711918,0.343479,0.059578
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,760_40_tips_1000,40,1000,2.000000,0.027027,0.480880,0.102334,0.028520,0.028587
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,761_40_tips_1000,40,1000,8.000000,0.108108,0.095610,0.021922,0.006208,0.076520
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,763_40_tips_1000,40,1000,8.000000,0.108108,0.509846,0.112087,0.053202,0.055060
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,764_40_tips_1000,40,1000,2.000000,0.027027,0.472079,0.108641,0.073534,0.062022
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,765_40_tips_1000,40,1000,2.000000,0.027027,0.450990,0.102835,0.030273,0.037633
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,768_40_tips_1000,40,1000,0.000000,0.000000,0.236471,0.049833,0.019140,0.066165
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,769_40_tips_1000,40,1000,6.000000,0.081081,0.098767,0.026154,0.012783,0.082063
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,773_40_tips_1000,40,1000,0.000000,0.000000,0.666913,0.198154,0.085867,0.107396
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,774_40_tips_1000,40,1000,4.000000,0.054054,0.664170,0.146510,0.049972,0.042118
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,775_40_tips_1000,40,1000,6.000000,0.081081,1.536008,0.361662,0.101526,0.033993
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,779_40_tips_1000,40,1000,30.000000,0.405405,0.030501,0.007170,0.003304,0.171870
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,77_40_tips_1000,40,1000,4.000000,0.054054,1.110541,0.284526,0.107253,0.040593
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,780_40_tips_1000,40,1000,0.000000,0.000000,0.328960,0.075626,0.024145,0.036757
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,784_40_tips_1000,40,1000,2.000000,0.027027,0.820596,0.310969,0.104169,0.056696
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,788_40_tips_1000,40,1000,4.000000,0.054054,0.376034,0.092770,0.031784,0.052750
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,78_40_tips_1000,40,1000,0.000000,0.000000,0.486997,0.107071,0.066776,0.058859
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,791_40_tips_1000,40,1000,0.000000,0.000000,0.406653,0.109626,0.034969,0.049330
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,795_40_tips_1000,40,1000,10.000000,0.135135,0.160550,0.043953,0.016688,0.092520
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,796_40_tips_1000,40,1000,2.000000,0.027027,0.824674,0.185273,0.074095,0.046269
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,79_40_tips_1000,40,1000,8.000000,0.108108,0.494690,0.147419,0.047856,0.060312
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,802_40_tips_1000,40,1000,2.000000,0.027027,0.823918,0.206932,0.069775,0.052491
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,803_40_tips_1000,40,1000,4.000000,0.054054,0.425680,0.097830,0.026862,0.045725
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,804_40_tips_1000,40,1000,4.000000,0.054054,1.092591,0.245721,0.071411,0.035853
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,806_40_tips_1000,40,1000,4.000000,0.054054,0.906219,0.221796,0.077707,0.054308
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,807_40_tips_1000,40,1000,12.000000,0.162162,0.094439,0.024865,0.009099,0.111330
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,808_40_tips_1000,40,1000,6.000000,0.081081,0.470624,0.112316,0.067144,0.067676
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,812_40_tips_1000,40,1000,4.000000,0.054054,0.568316,0.130682,0.037875,0.034979
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,814_40_tips_1000,40,1000,4.000000,0.054054,0.766218,0.191794,0.066682,0.040508
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,819_40_tips_1000,40,1000,4.000000,0.054054,0.253720,0.060173,0.050613,0.098680
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,820_40_tips_1000,40,1000,2.000000,0.027027,0.462817,0.126345,0.069672,0.060209
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,824_40_tips_1000,40,1000,2.000000,0.027027,0.419695,0.096400,0.024784,0.036846
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,825_40_tips_1000,40,1000,2.000000,0.027027,0.903352,0.200759,0.129190,0.070563
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,827_40_tips_1000,40,1000,4.000000,0.054054,3.511427,0.753838,0.271143,0.043074
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,828_40_tips_1000,40,1000,10.000000,0.135135,0.066895,0.016292,0.009872,0.106996
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,829_40_tips_1000,40,1000,18.000000,0.243243,0.034256,0.009656,0.003548,0.202942
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,831_40_tips_1000,40,1000,2.000000,0.027027,1.495953,0.340011,0.095938,0.042529
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,833_40_tips_1000,40,1000,12.000000,0.162162,0.421752,0.105183,0.027580,0.049333
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,836_40_tips_1000,40,1000,8.000000,0.108108,1.652668,0.338599,0.103269,0.025875
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,838_40_tips_1000,40,1000,4.000000,0.054054,0.944455,0.235887,0.122467,0.058608
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,839_40_tips_1000,40,1000,2.000000,0.027027,0.628843,0.137317,0.096741,0.081863
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,842_40_tips_1000,40,1000,12.000000,0.162162,0.881866,0.185285,0.050691,0.035867
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,845_40_tips_1000,40,1000,2.000000,0.027027,0.902268,0.245807,0.112624,0.060254
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,846_40_tips_1000,40,1000,2.000000,0.027027,0.548518,0.115363,0.047539,0.044104
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,84_40_tips_1000,40,1000,4.000000,0.054054,0.491549,0.124641,0.036630,0.059592
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,850_40_tips_1000,40,1000,2.000000,0.027027,0.439128,0.107231,0.064707,0.047350
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,851_40_tips_1000,40,1000,10.000000,0.135135,0.971105,0.295643,0.131173,0.054186
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,852_40_tips_1000,40,1000,2.000000,0.027027,2.595496,0.620412,0.203898,0.039298
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,855_40_tips_1000,40,1000,2.000000,0.027027,0.876163,0.213919,0.068133,0.031930
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,856_40_tips_1000,40,1000,12.000000,0.162162,0.072496,0.016614,0.008281,0.114061
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,858_40_tips_1000,40,1000,2.000000,0.027027,0.837285,0.209541,0.062807,0.054589
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,85_40_tips_1000,40,1000,2.000000,0.027027,0.187411,0.040557,0.011288,0.056549
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,860_40_tips_1000,40,1000,2.000000,0.027027,3.027175,0.804358,0.137349,0.038412
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,862_40_tips_1000,40,1000,4.000000,0.054054,1.665479,0.359559,0.174523,0.058341
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,867_40_tips_1000,40,1000,4.000000,0.054054,0.124161,0.028355,0.013467,0.079812
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,868_40_tips_1000,40,1000,0.000000,0.000000,0.088574,0.022749,0.007727,0.084248
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,869_40_tips_1000,40,1000,4.000000,0.054054,0.711657,0.211961,0.033465,0.043064
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,871_40_tips_1000,40,1000,32.000000,0.432432,0.035053,0.008864,0.003223,0.186954
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,872_40_tips_1000,40,1000,2.000000,0.027027,3.998823,1.181271,0.511575,0.062613
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,873_40_tips_1000,40,1000,14.000000,0.189189,0.093128,0.022010,0.012298,0.124973
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,874_40_tips_1000,40,1000,0.000000,0.000000,0.669097,0.148728,0.068715,0.049444
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,876_40_tips_1000,40,1000,8.000000,0.108108,0.514764,0.117712,0.041091,0.042963
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,877_40_tips_1000,40,1000,0.000000,0.000000,0.394861,0.087660,0.033395,0.048233
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,879_40_tips_1000,40,1000,0.000000,0.000000,0.401425,0.094246,0.034299,0.048505
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,87_40_tips_1000,40,1000,2.000000,0.027027,0.358055,0.085375,0.028618,0.039442
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,881_40_tips_1000,40,1000,0.000000,0.000000,0.459444,0.100165,0.033814,0.033287
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,884_40_tips_1000,40,1000,8.000000,0.108108,0.210282,0.052030,0.014962,0.058273
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,885_40_tips_1000,40,1000,8.000000,0.108108,2.000658,0.560802,0.223750,0.052191
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,886_40_tips_1000,40,1000,4.000000,0.054054,0.308503,0.075406,0.027490,0.041107
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,891_40_tips_1000,40,1000,0.000000,0.000000,0.615191,0.156512,0.102454,0.083042
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,892_40_tips_1000,40,1000,2.000000,0.027027,1.263646,0.304873,0.127361,0.049567
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,893_40_tips_1000,40,1000,2.000000,0.027027,0.638077,0.132654,0.032829,0.047422
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,895_40_tips_1000,40,1000,4.000000,0.054054,1.250548,0.317011,0.112120,0.051132
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,897_40_tips_1000,40,1000,4.000000,0.054054,0.580738,0.145593,0.044739,0.044839
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,898_40_tips_1000,40,1000,6.000000,0.081081,0.368294,0.072556,0.029828,0.054794
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,899_40_tips_1000,40,1000,4.000000,0.054054,0.252532,0.057305,0.021617,0.043923
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,89_40_tips_1000,40,1000,4.000000,0.054054,0.386223,0.102795,0.041513,0.043111
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,900_40_tips_1000,40,1000,6.000000,0.081081,0.927188,0.203062,0.078902,0.043141
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,901_40_tips_1000,40,1000,0.000000,0.000000,0.783236,0.195477,0.067074,0.041300
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,903_40_tips_1000,40,1000,2.000000,0.027027,0.438237,0.126216,0.044057,0.050857
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,905_40_tips_1000,40,1000,6.000000,0.081081,2.291138,0.573403,0.214124,0.054236
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,906_40_tips_1000,40,1000,4.000000,0.054054,0.703104,0.162470,0.094743,0.077100
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,907_40_tips_1000,40,1000,4.000000,0.054054,2.666321,0.768595,0.206903,0.045772
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,908_40_tips_1000,40,1000,4.000000,0.054054,1.132819,0.239145,0.058001,0.032865
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,909_40_tips_1000,40,1000,2.000000,0.027027,1.477728,0.312624,0.117002,0.044603
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,90_40_tips_1000,40,1000,14.000000,0.189189,0.172901,0.048234,0.017385,0.074201
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,911_40_tips_1000,40,1000,0.000000,0.000000,0.335213,0.103113,0.037615,0.057423
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,913_40_tips_1000,40,1000,4.000000,0.054054,0.563492,0.121264,0.041791,0.042612
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,914_40_tips_1000,40,1000,12.000000,0.162162,0.070955,0.016334,0.010115,0.148756
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,918_40_tips_1000,40,1000,2.000000,0.027027,0.504838,0.162652,0.063726,0.077342
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,919_40_tips_1000,40,1000,2.000000,0.027027,1.466235,0.405799,0.198710,0.049748
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,91_40_tips_1000,40,1000,0.000000,0.000000,0.100590,0.023436,0.010456,0.096173
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,921_40_tips_1000,40,1000,6.000000,0.081081,0.456723,0.117944,0.081868,0.064850
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,922_40_tips_1000,40,1000,12.000000,0.162162,0.050268,0.012340,0.004607,0.105588
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,923_40_tips_1000,40,1000,4.000000,0.054054,1.746738,0.426161,0.180398,0.056810
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,924_40_tips_1000,40,1000,4.000000,0.054054,0.250799,0.057265,0.020276,0.062097
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,926_40_tips_1000,40,1000,8.000000,0.108108,1.250541,0.344976,0.217643,0.095374
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,928_40_tips_1000,40,1000,2.000000,0.027027,1.316713,0.306966,0.271488,0.106540
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,929_40_tips_1000,40,1000,2.000000,0.027027,0.414541,0.096380,0.054917,0.054590
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,92_40_tips_1000,40,1000,16.000000,0.216216,0.116917,0.023197,0.007821,0.059746
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,933_40_tips_1000,40,1000,2.000000,0.027027,0.255771,0.070960,0.026013,0.051438
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,934_40_tips_1000,40,1000,2.000000,0.027027,0.446243,0.121106,0.040923,0.039992
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,936_40_tips_1000,40,1000,0.000000,0.000000,0.247252,0.060017,0.031501,0.068239
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,939_40_tips_1000,40,1000,2.000000,0.027027,1.201746,0.300445,0.117274,0.055453
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,93_40_tips_1000,40,1000,2.000000,0.027027,0.753249,0.177032,0.065198,0.041603
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,941_40_tips_1000,40,1000,0.000000,0.000000,0.565501,0.119749,0.040437,0.045151
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,942_40_tips_1000,40,1000,8.000000,0.108108,0.238042,0.066638,0.015204,0.060352
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,945_40_tips_1000,40,1000,4.000000,0.054054,0.674660,0.154714,0.058880,0.041189
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,946_40_tips_1000,40,1000,0.000000,0.000000,1.124184,0.249782,0.081745,0.033328
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,947_40_tips_1000,40,1000,10.000000,0.135135,0.615225,0.148643,0.054068,0.040020
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,948_40_tips_1000,40,1000,4.000000,0.054054,0.713394,0.236253,0.096131,0.052766
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,949_40_tips_1000,40,1000,4.000000,0.054054,0.369925,0.080604,0.063110,0.079086
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,950_40_tips_1000,40,1000,44.000000,0.594595,0.021070,0.004120,0.003125,0.189451
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,951_40_tips_1000,40,1000,0.000000,0.000000,0.396406,0.084380,0.026632,0.042347
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,952_40_tips_1000,40,1000,4.000000,0.054054,0.153031,0.039292,0.011015,0.053446
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,953_40_tips_1000,40,1000,8.000000,0.108108,0.165446,0.043324,0.011796,0.061129
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,955_40_tips_1000,40,1000,30.000000,0.405405,0.041825,0.008172,0.006553,0.259273
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,957_40_tips_1000,40,1000,8.000000,0.108108,0.346168,0.087130,0.050087,0.060300
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,961_40_tips_1000,40,1000,4.000000,0.054054,0.185792,0.039584,0.011826,0.046105
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,964_40_tips_1000,40,1000,2.000000,0.027027,0.752836,0.195366,0.071687,0.048535
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,968_40_tips_1000,40,1000,10.000000,0.135135,0.307089,0.069618,0.024822,0.048516
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,969_40_tips_1000,40,1000,4.000000,0.054054,0.635415,0.169105,0.092423,0.066747
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,96_40_tips_1000,40,1000,2.000000,0.027027,0.767583,0.190725,0.128062,0.080435
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,971_40_tips_1000,40,1000,6.000000,0.081081,0.112706,0.026639,0.016543,0.097620
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,974_40_tips_1000,40,1000,8.000000,0.108108,3.387599,0.824214,0.386183,0.070486
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,977_40_tips_1000,40,1000,18.000000,0.243243,0.057098,0.012471,0.005873,0.162338
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,979_40_tips_1000,40,1000,4.000000,0.054054,0.404864,0.096486,0.042004,0.058707
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,97_40_tips_1000,40,1000,4.000000,0.054054,1.001045,0.236733,0.074408,0.036553
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,980_40_tips_1000,40,1000,0.000000,0.000000,1.930885,0.485460,0.182612,0.037917
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,981_40_tips_1000,40,1000,4.000000,0.054054,0.987549,0.314445,0.215987,0.094829
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,984_40_tips_1000,40,1000,4.000000,0.054054,0.359068,0.080742,0.022613,0.043411
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,985_40_tips_1000,40,1000,4.000000,0.054054,2.112654,0.518052,0.146601,0.045582
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,987_40_tips_1000,40,1000,6.000000,0.081081,0.173969,0.052055,0.006485,0.047861
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,98_40_tips_1000,40,1000,4.000000,0.054054,0.775904,0.223309,0.062232,0.045037
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,991_40_tips_1000,40,1000,10.000000,0.135135,0.253108,0.063517,0.017947,0.054836
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,992_40_tips_1000,40,1000,0.000000,0.000000,0.680742,0.160678,0.070539,0.039167
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,995_40_tips_1000,40,1000,2.000000,0.027027,0.845117,0.214479,0.091477,0.056317
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,997_40_tips_1000,40,1000,4.000000,0.054054,0.789980,0.205360,0.067306,0.066972
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,998_40_tips_1000,40,1000,4.000000,0.054054,0.434162,0.102754,0.034168,0.033934
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,9_40_tips_1000,40,1000,4.000000,0.054054,0.724830,0.175000,0.063082,0.055799
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1001_50_tips_250,50,250,14.000000,0.148936,6.637379,1.588590,0.381827,0.084854
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1003_50_tips_250,50,250,18.000000,0.191489,2.264942,0.647909,0.293090,0.139573
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1004_50_tips_250,50,250,6.000000,0.063830,4.854375,1.005963,0.445542,0.111918
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1016_50_tips_250,50,250,8.000000,0.085106,1.705286,0.366975,0.104531,0.072556
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1073_50_tips_250,50,250,18.000000,0.191489,4.724174,1.112956,0.283124,0.076272
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,108_50_tips_250,50,250,6.000000,0.063830,0.896612,0.186511,0.046953,0.069174
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,10_50_tips_250,50,250,10.000000,0.106383,2.359395,0.583631,0.426362,0.240608
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1106_50_tips_250,50,250,6.000000,0.063830,3.647448,0.830294,0.424972,0.090922
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1129_50_tips_250,50,250,8.000000,0.085106,1.864094,0.377779,0.144541,0.074166
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1140_50_tips_250,50,250,18.000000,0.191489,2.131435,0.517995,0.190049,0.095163
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1143_50_tips_250,50,250,6.000000,0.063830,7.677974,2.415220,1.330414,0.234893
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1148_50_tips_250,50,250,18.000000,0.191489,4.237524,1.146597,0.455162,0.094627
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1155_50_tips_250,50,250,12.000000,0.127660,1.714537,0.369508,0.156947,0.115889
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1171_50_tips_250,50,250,8.000000,0.085106,1.054910,0.220485,0.092821,0.080351
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1188_50_tips_250,50,250,16.000000,0.170213,7.788901,2.666659,0.551519,0.101792
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,122_50_tips_250,50,250,8.000000,0.085106,2.685847,0.657473,0.134968,0.076911
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1239_50_tips_250,50,250,8.000000,0.085106,3.261415,0.669190,0.241647,0.081879
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1250_50_tips_250,50,250,6.000000,0.063830,6.851754,1.296916,0.615391,0.123408
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1256_50_tips_250,50,250,10.000000,0.106383,4.870338,1.124335,0.371048,0.100705
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1275_50_tips_250,50,250,14.000000,0.148936,5.112316,1.040794,0.332847,0.066310
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1295_50_tips_250,50,250,14.000000,0.148936,8.576974,1.861842,0.586799,0.105532
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1299_50_tips_250,50,250,0.000000,0.000000,4.130087,0.942908,0.357644,0.082480
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,130_50_tips_250,50,250,8.000000,0.085106,6.106453,1.343985,0.438785,0.080713
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1314_50_tips_250,50,250,12.000000,0.127660,2.892082,0.668163,0.145836,0.080602
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1315_50_tips_250,50,250,4.000000,0.042553,2.228412,0.433702,0.308497,0.171695
6GPU 20GB,runs/pfbase_26GPU/eval_final_test_set_qsiam,1324_50_tips_250,50,250,10.000000,0.106383,3.873335,0.884316,0.171843,0.058995
