id,dataset,method,nRF,wRF,KF
869,PANDIT,PF2_direct,0.2941176470588235,27.859294175337958,4.57431782673743
559,PANDIT,PF2_direct,0.131578947368421,7.14288243436879,1.6614238443311289
1238,PANDIT,PF2_direct,0.064516129032258,7.081475969397128,3.1347132538844096
152,PANDIT,PF2_direct,0.1777777777777777,5.752650102418542,1.0674904714687985
996,PANDIT,PF2_direct,0.0588235294117647,9.079454890351531,2.348034290453384
5773,PANDIT,PF2_direct,0.2368421052631578,21.61582543345451,4.699035599794979
3777,PANDIT,PF2_direct,0.1693548387096774,26.76225207861847,5.516058904729525
283,PANDIT,PF2_direct,0.0744680851063829,7.946824043904887,1.3044516735761025
932,PANDIT,PF2_direct,0.0869565217391304,8.77147631839505,1.3446593629376598
2612,PANDIT,PF2_direct,0.3134328358208955,18.95810400330651,2.9736507332389444
1489,PANDIT,PF2_direct,0.4027777777777778,36.68410651884472,7.245679008486544
2668,PANDIT,PF2_direct,0.3707865168539326,16.368984263591848,4.386143356300694
508,PANDIT,PF2_direct,0.3146067415730337,33.36769632332987,4.869387363870305
325,PANDIT,PF2_direct,0.106060606060606,9.298549505230756,1.5172523916492622
256,PANDIT,PF2_direct,0.1851851851851851,13.017061015170247,2.605531637900226
1646,PANDIT,PF2_direct,0.2876712328767123,23.16254453981904,3.6993674829726135
541,PANDIT,PF2_direct,0.2037037037037037,6.0769060066408445,1.3851599215665364
460,PANDIT,PF2_direct,0.0120481927710843,5.990380842767596,1.3190923457079151
7575,PANDIT,PF2_direct,0.4026845637583892,53.7491502490894,9.933135560962551
4559,PANDIT,PF2_direct,0.1851851851851851,9.81034804126334,1.949385767891956
2686,PANDIT,PF2_direct,0.1555555555555555,6.426092399268359,1.2810054725200837
1479,PANDIT,PF2_direct,0.2765957446808511,10.815753810655298,1.764926743107651
2572,PANDIT,PF2_direct,0.2690058479532163,63.63638715056995,9.328153985733907
119,PANDIT,PF2_direct,0.099009900990099,12.073852796398809,1.8408312076089783
5038,PANDIT,PF2_direct,0.0597014925373134,6.227288694678231,1.2885129034412466
1663,PANDIT,PF2_direct,0.1166666666666666,18.285936107953784,4.339756114861623
285,PANDIT,PF2_direct,0.2821782178217821,86.87402152048912,13.120746265480628
2904,PANDIT,PF2_direct,0.3245614035087719,40.69129038988926,7.381576015156017
2162,PANDIT,PF2_direct,0.2837837837837837,16.861344927889075,4.126617150843279
6120,PANDIT,PF2_direct,0.0849056603773584,10.330714073658914,1.45177369423178
850,PANDIT,PF2_direct,0.0952380952380952,11.648991263288352,2.258647708183862
958,PANDIT,PF2_direct,0.0853658536585365,17.490315331979502,2.907930464355619
1020,PANDIT,PF2_direct,0.1842105263157894,19.029871952540216,3.049901520452102
7277,PANDIT,PF2_direct,0.3559322033898305,32.50756030842709,5.56857414677321
4109,PANDIT,PF2_direct,0.1081081081081081,7.588946914461575,1.2671795853113454
43,PANDIT,PF2_direct,0.4054054054054054,15.5938668744224,3.94189278683343
1055,PANDIT,PF2_direct,0.2125,20.84497759532941,4.456726286167934
2197,PANDIT,PF2_direct,0.3270440251572327,39.30394244628369,4.99435467671764
211,PANDIT,PF2_direct,0.1573033707865168,22.711326294890892,4.670727004412558
2301,PANDIT,PF2_direct,0.3333333333333333,41.16778833683179,8.657424407279072
1576,PANDIT,PF2_direct,0.1159420289855072,13.30129126244104,2.627911591456676
286,PANDIT,PF2_direct,0.1463414634146341,14.40644486329433,3.801417739215751
138,PANDIT,PF2_direct,0.5033333333333333,79.9945085938336,9.751701009806368
115,PANDIT,PF2_direct,0.1842105263157894,3.647557398476421,0.7438484283895495
1185,PANDIT,PF2_direct,0.1041666666666666,6.70228105641796,1.5537694852517177
428,PANDIT,PF2_direct,0.2372881355932203,21.20658880024701,4.800323057528894
4425,PANDIT,PF2_direct,0.109375,10.581914538062982,2.4039867985736354
894,PANDIT,PF2_direct,0.0697674418604651,5.939698607988895,1.1106916449871462
2715,PANDIT,PF2_direct,0.0851063829787234,16.964817114610945,6.553304963985716
4954,PANDIT,PF2_direct,0.431578947368421,29.94593358798864,4.255361449476822
1954,PANDIT,PF2_direct,0.2755905511811024,22.481385347073516,3.0784656267810173
3351,PANDIT,PF2_direct,0.0416666666666666,10.533045018205254,2.484819958001184
7261,PANDIT,PF2_direct,0.430327868852459,126.65360752496146,16.513490823192615
7446,PANDIT,PF2_direct,0.1526717557251908,16.394803597187327,3.1163632832581443
822,PANDIT,PF2_direct,0.4857142857142857,41.26801587105338,5.142663381379105
3328,PANDIT,PF2_direct,0.1379310344827586,18.580764991499148,2.369779799080625
7294,PANDIT,PF2_direct,0.0845070422535211,12.168198210852738,2.109609609417714
1283,PANDIT,PF2_direct,0.1707317073170731,7.0447757406821845,2.982568673792742
1469,PANDIT,PF2_direct,0.1333333333333333,9.961293396603866,1.5847983149381142
6110,PANDIT,PF2_direct,0.2631578947368421,23.027805224972607,5.10143826529345
1029,PANDIT,PF2_direct,0.1368421052631579,10.664853154870409,1.6356611697749803
1393,PANDIT,PF2_direct,0.0476190476190476,10.298415544453697,2.125487927314152
1749,PANDIT,PF2_direct,0.3916083916083916,98.30988712914946,20.713880842445647
7325,PANDIT,PF2_direct,0.2363636363636363,15.020326290477628,2.1830665479838127
117,PANDIT,PF2_direct,0.3398058252427184,19.299792078107853,3.6910587171203817
1853,PANDIT,PF2_direct,0.0169491525423728,7.742006993230401,2.5698704687149228
87,PANDIT,PF2_direct,0.2054794520547945,23.61009086581564,6.369423124052858
114,PANDIT,PF2_direct,0.2686567164179104,37.90044456875892,9.729166782596211
1346,PANDIT,PF2_direct,0.4301075268817204,34.04230559882537,7.007275224776532
2454,PANDIT,PF2_direct,0.4178082191780822,22.701955576358312,3.068133699824454
1697,PANDIT,PF2_direct,0.1794871794871795,12.652187409337229,1.993485874187564
400,PANDIT,PF2_direct,0.1363636363636363,6.726926613146885,1.3920165173920536
3466,PANDIT,PF2_direct,0.0701754385964912,9.244053294744106,1.7416111458530334
4170,PANDIT,PF2_direct,0.1320754716981132,14.542954343607724,2.7251777223786178
263,PANDIT,PF2_direct,0.3737373737373737,53.76504484108489,7.435344401498062
4037,PANDIT,PF2_direct,0.131578947368421,15.674199631972714,2.650337437733848
248,PANDIT,PF2_direct,0.3867403314917127,39.26490181571681,4.959663090736654
106,PANDIT,PF2_direct,0.3373493975903614,33.73427039726202,5.09210080843663
65,PANDIT,PF2_direct,0.0625,9.11826195236486,1.962994540275768
90,PANDIT,PF2_direct,0.2083333333333333,39.21905800735057,5.66438837871464
659,PANDIT,PF2_direct,0.1111111111111111,10.949154920486375,2.5365919117350075
1552,PANDIT,PF2_direct,0.48,269.6462130922608,39.23465544453364
600,PANDIT,PF2_direct,0.2567567567567567,16.313925275991856,3.1746184101314223
2524,PANDIT,PF2_direct,0.0263157894736842,3.729707465332284,0.6684427188392202
1327,PANDIT,PF2_direct,0.0684931506849315,6.6218810264067525,1.4967349347357182
2508,PANDIT,PF2_direct,0.2195121951219512,22.70089815749749,2.669987123173948
7324,PANDIT,PF2_direct,0.1379310344827586,9.368226888883786,1.941308568143047
187,PANDIT,PF2_direct,0.4663677130044843,84.41649560781411,10.34606393690303
1404,PANDIT,PF2_direct,0.320754716981132,26.69739708265356,3.357460009891307
